feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,out1
1.594913263,0.637385488,1.394927903,1.068061147,2.516242036,1.201463573,0.593874176,1.053793458,0
1.671629182,4.818050746,0.185640122,0.332285421,1.667354065,1.485133128,0.920213193,3.912429129,0
0.631873657,0.813145884,2.130706623,1.640442304,4.874373997,1.676067382,0.493949602,3.576905147,0
0.842052034,3.199795209,0.745796594,1.359021907,3.817739976,1.561282294,2.462557483,0.305327584,0
0.420716087,3.908490655,2.268693378,1.600911212,5.256014209,1.917196568,1.250786068,1.04954838,1
0.177474553,3.6482945,1.830612087,0.922871098,5.734808848,1.34409463,2.659859051,0.006689283,1
1.746870295,2.898600686,1.87504623,0.500120431,6.478688491,1.20668805,0.831724283,0.652463583,1
1.967998348,1.077272139,2.210697302,1.912057748,6.650439881,0.670634911,5.14984074,0.474716602,1
1.742830769,3.979061459,0.485151323,0.242155086,0.714981741,0.722414216,0.623745491,1.610764487,0
1.240193057,0.329482579,2.129727195,1.947363718,5.021499519,0.39962343,4.822649459,0.78875984,1
1.962193134,0.545890318,2.317908241,1.558787882,3.632438548,1.269250064,4.414075196,1.891933837,1
0.886030371,2.10162284,2.21242856,1.939845148,4.075838821,1.565133359,1.336032887,3.889438566,1
1.907364676,2.316013775,1.184411633,0.844546263,1.305809239,1.945426253,1.829992672,2.023490489,0
1.514057697,3.310868325,0.134276666,0.599826615,3.170659841,0.236387349,4.35243783,2.979651869,1
1.566344712,1.654313886,0.033063021,1.38675083,0.899477643,0.723088843,3.046993871,0.38120967,0
0.848315029,4.160254693,0.123022869,1.575603162,7.891609246,0.794515887,0.7097321,0.910718844,1
1.14751549,1.957687858,0.896711402,1.475401801,0.301593629,1.831010044,3.534610725,3.563348866,0
1.605539114,4.661169135,2.428723212,0.422547408,6.938015611,1.580065058,3.900541351,2.781118732,1
0.58420248,1.428295928,1.12102287,0.440786527,2.469438114,1.820841329,2.170133675,1.212451514,0
0.346957844,4.656939457,1.619351711,1.220671784,7.171734711,0.251578297,4.763919893,3.666294704,1
1.094419484,2.64626844,2.009864972,0.021955698,7.083827488,1.474848923,3.586456839,0.215900624,1
1.003639118,0.222411946,1.39529392,1.624378355,4.735083874,1.435740756,3.414512469,3.34379948,1
0.20479056,1.542300024,1.586718208,0.660478098,7.263684778,0.183813328,0.040901503,3.963230205,0
0.722971934,2.48122818,1.112679065,1.507557411,4.54142936,1.948234592,1.707110209,3.979677166,1
1.865641083,3.697201835,1.955753955,0.721529853,7.839353663,0.537117721,4.198050572,0.969092697,1
0.309409473,0.987263,1.761678995,0.586292952,0.019071261,1.394057778,0.600076513,0.099911606,0
1.139037438,4.951982371,0.639366384,1.931580343,3.184234006,1.858149883,2.345090451,3.813462459,1
0.553870751,2.495370762,1.154253951,1.506461263,4.856019929,0.072258498,2.010645219,1.81741007,0
0.625530201,1.815530518,0.873714995,1.201602938,1.322795591,0.704233487,2.592364703,3.158995981,0
0.69251721,2.60131882,0.348950606,1.088008933,1.49066954,0.737964425,0.58053063,0.498508545,0
0.084986881,4.666213472,1.578747746,0.744331738,2.726006822,1.988012362,4.36769797,2.861599308,1
0.605418813,0.286121334,1.01944402,0.685723339,4.90770963,1.325845836,3.816231529,3.889014372,1
0.519913857,2.671082002,2.836764777,1.03656415,1.761299519,0.809977921,3.617671885,0.865078329,0
0.157932506,3.908355985,1.930506271,0.189481458,5.540594285,0.771205499,2.73614329,2.008466621,1
0.647462843,2.137918642,2.287330237,0.554590076,7.739297025,0.367450385,5.195605685,1.756973145,1
0.996771803,1.191642883,2.715500872,0.647378911,0.453226241,0.6972719,0.651985167,3.522826196,0
1.627744448,3.916542742,0.094918792,1.631371215,4.973614141,1.35048122,5.635277345,1.647682554,1
1.372253655,1.982273948,2.575993649,1.389671755,4.551786541,1.533367056,0.843725255,3.895822311,1
0.844887329,3.076474675,2.293112284,0.429534704,3.898420387,1.729480777,4.923311347,2.899137648,1
0.228971614,1.53915327,2.941122143,1.525402852,3.439507487,1.654459646,2.31952296,2.056502431,0
1.785135108,3.751665423,0.659389486,0.472023462,3.748365833,0.642273375,2.936420353,1.165179843,0
1.073019903,2.54347591,2.080375823,0.476148744,6.048180812,0.873673133,1.629477928,1.685062254,1
1.108393306,4.645775493,0.140453161,1.904904229,3.308560206,0.892454005,2.652744876,1.052566396,0
0.41231286,4.560859536,1.641534325,1.61983932,7.87190654,1.283625171,2.877513262,0.237294599,1
1.153296726,2.304668244,0.71763884,1.862930862,5.674838037,0.568904032,1.529757909,3.103959941,1
1.884506617,2.007425977,1.135727436,1.972401039,4.033090218,0.723687088,5.52196514,2.900638387,1
1.877149285,0.074177982,1.026443632,0.122023056,0.068400041,0.690638797,1.991023731,2.181806076,0
1.472927535,3.154727509,1.850106551,1.623860787,5.779083656,1.177052666,4.141363404,3.298063291,1
1.025227867,4.199586957,2.44401411,1.962115704,4.192412259,0.739811464,5.313827475,3.244147739,1
0.111687882,3.335301359,1.722498699,1.138295423,2.284942498,1.984450233,4.579028028,2.533160495,1
1.095798541,4.468376799,0.399525601,0.736403864,6.448514891,0.714974054,1.476915674,1.042861066,1
0.692399426,4.531281763,0.187050494,1.354084762,3.728954701,0.035747521,5.823214434,1.714444721,1
1.279351873,0.078346821,1.837516702,0.621501372,1.726398563,1.338606882,1.09106693,2.237373404,0
0.693919446,2.320095187,2.936839469,1.28146911,0.43561231,1.615578103,4.021932565,1.824022437,0
1.62697156,4.825547188,2.581337045,0.330038202,5.897966998,0.47509059,2.30486787,2.101659067,1
1.135401779,4.479326538,0.103898539,1.08315991,3.529456856,0.214548673,5.393852963,0.358470773,1
1.200285075,0.441692753,0.782100355,1.334533317,1.250255742,0.876888475,5.306245221,3.620680248,0
0.934337311,2.282344477,2.139994075,0.148844095,4.268151109,1.769450248,3.691868011,3.565591491,1
1.558501859,3.884503744,2.897059196,1.066698943,6.106562439,1.311052268,1.466222304,2.305850666,1
1.672362137,0.035564717,0.81070948,1.141955536,0.391231852,1.595740426,1.678047881,0.031753825,0
0.149660356,4.943927712,0.881549085,1.129635264,7.617309179,0.824887883,2.271857013,1.505276948,1
0.668554994,1.898951149,0.807916193,1.427199909,7.5383277,0.351954925,5.840359986,2.148430304,1
0.9892316,3.224208185,2.365707824,1.12986594,3.297547616,1.750378579,2.772815224,2.494708693,1
0.417128793,1.62688461,2.768769734,1.836477576,0.595635761,1.95178544,4.132360298,2.573818433,0
0.074977994,1.863158183,2.685690999,0.452211719,2.226741822,0.627806222,0.442211333,3.689177953,0
0.236138033,2.093781405,1.217671038,1.168601122,3.941667512,0.526046164,4.596443198,1.268696715,0
1.487135576,1.181167825,2.22088069,1.02038853,6.641658407,1.172561843,4.124625856,3.411166426,1
1.807735347,3.868712915,1.402307857,0.867868701,5.742755249,0.500484364,3.483237814,0.326959798,1
1.564831826,3.313814456,0.053808914,0.31450275,0.468705959,0.025466728,1.113417851,2.391288147,0
1.709386302,1.716489615,2.018894143,1.908325115,5.251352036,1.614958268,4.951448487,0.340965318,1
0.987389138,0.491021859,1.788473956,0.535868421,7.11001827,0.240912921,3.255902087,1.717428953,1
0.897996936,1.023138559,0.402954846,1.113472735,6.23892772,1.622796322,0.733438174,3.956085048,0
0.934264096,1.061081853,0.069763004,0.689831628,3.560873497,1.876618059,3.099848829,2.677146693,0
1.522677835,1.569647139,1.078860644,1.772156267,0.305690749,0.520546024,1.09670513,1.723213693,0
1.465904532,1.365100673,2.546361544,0.501867478,6.037613416,1.946674121,5.23369691,0.28326304,1
0.169725721,2.195496821,1.829898178,0.570398372,0.762526124,0.789795585,4.425441105,0.432741744,0
1.728071243,0.222675991,1.662538528,1.10564628,6.508799998,1.413285222,3.778400438,2.519476413,1
0.467707929,2.459996438,1.837917381,1.569146365,3.407449257,1.024937135,4.561175782,1.160835194,1
0.796673459,4.927926085,2.905570937,0.975703058,5.313072227,0.078142778,0.923837026,1.662095928,1
0.712373105,0.494349862,1.50949302,0.622172009,3.204179133,1.167470827,0.821374948,3.703228352,0
1.874291721,0.548235685,1.529053856,0.422775934,3.127254281,1.246105252,3.596473944,1.068598737,0
0.459606412,3.936912625,0.887237662,1.358518382,7.561588351,1.645895903,3.787892355,3.461229031,1
0.854008457,3.27184396,2.940368664,1.429762556,0.532857828,0.737841524,0.052322295,3.552210106,0
1.697955746,0.196573039,1.475935291,1.152351737,1.482121408,1.273930646,5.392755322,0.374734121,0
1.299287824,1.229947695,1.952968453,0.197483098,5.587378247,0.589264611,3.815865712,2.670808663,1
0.988032369,2.983139713,0.641464278,1.308099081,3.138222804,0.890701101,3.269313534,0.624600222,0
0.028938361,1.701851084,2.492355989,0.413996235,3.772993559,1.623993256,0.852387819,0.418947891,0
0.209577477,2.684172437,0.814742293,1.673525216,2.388951275,0.947429051,0.692225091,1.675690655,0
0.936571776,4.582701572,0.859231675,0.636755832,2.493421465,0.510961851,1.094534529,3.043493354,0
1.859880734,3.227514926,0.447985085,1.7166182,7.88179831,1.12994268,4.126665766,3.513073592,1
1.728304074,3.586944381,0.914348228,0.205011611,0.139194736,1.550501939,0.86621743,2.248715329,0
1.624765135,4.377702698,0.86141317,0.215882916,5.512117687,0.199309685,3.197977109,3.493679706,1
1.693978364,1.20426582,0.04678128,0.902657648,4.901346743,0.349618595,0.123663122,1.35105534,0
1.753146205,2.971378753,1.550254317,1.737588512,4.847443559,0.697256538,3.440423715,3.171445582,1
1.298695708,1.839633965,1.985514954,0.766556615,2.049115186,0.345111009,1.482896195,2.015010925,0
0.456902896,4.228906134,2.413210747,1.81959841,5.623498553,1.060568158,0.232085488,1.514596906,1
1.148155279,4.543531211,2.50674864,1.284050588,2.806730498,1.733442341,5.587047852,1.669473277,1
0.896763528,3.716837189,0.601553052,0.269844407,0.349086925,0.188615294,0.316141233,0.101006743,0
0.552251606,1.247372712,2.183550324,1.821633862,4.613814057,1.198981492,1.222395083,0.705519789,0
0.533040395,4.969442601,0.359184359,1.996132873,1.802087815,0.573160733,1.743804641,2.902737737,0
1.974818023,1.569186017,2.466783145,0.577104994,2.778851992,1.756780874,0.839958258,0.612969092,0
0.890624249,2.630493524,2.161443616,1.630915694,0.396869676,0.234585219,0.464738204,2.945262697,0
1.01393304,4.13965298,2.570656465,1.28780212,4.345315993,0.165668477,4.305021915,3.798633321,1
1.270606334,2.730841414,1.591259735,0.94402924,3.541927267,1.455341913,2.854366946,3.002966946,1
1.276634158,0.125036046,0.579978152,1.62936536,0.785208493,1.68940086,0.396003602,1.273601,0
1.914403338,2.068236254,1.520798727,0.420287148,4.652150545,0.874617826,3.484439801,3.79239997,1
1.691181955,1.510800744,1.1221166,0.624673908,6.36922941,0.943399763,1.220140763,3.70900573,1
0.121824869,4.683646044,1.680506907,0.796147437,2.892437526,1.378639783,0.880516298,1.38323782,0
0.090669558,4.220568325,2.905179474,1.627396854,0.936548851,0.785341728,3.681741529,1.371433978,0
1.306742789,4.878391692,2.219093539,0.950348076,6.875399643,1.834079012,0.99084191,3.074533581,1
1.767320712,0.913039376,0.135347686,1.227014636,5.965271765,0.872059341,0.0901199,0.321245278,0
0.027235613,4.242857571,0.150668758,0.001942414,0.072583176,0.330253603,1.830572128,1.41485228,0
1.402644101,0.105788786,0.286494022,1.914970592,4.929544817,1.199962697,5.340985893,0.097438307,0
1.98679498,1.404953691,0.093955897,0.938551458,4.457459869,0.595869649,5.737900565,2.419910529,1
1.104150626,0.029665469,0.437528534,0.033079217,6.066390071,0.916109453,3.836960107,1.937436439,0
0.51879432,2.086972132,1.819388085,0.918751007,2.621536247,0.861273945,5.226186325,1.232298911,0
1.067822253,2.680812579,1.785336569,1.72096199,3.590793977,0.209959868,0.542858439,3.207006686,0
1.361231178,1.80456174,2.291164585,1.026309123,3.502031168,1.23162982,3.403616788,3.623023956,1
0.402030474,4.882188008,1.292933531,1.997586531,3.062874113,0.790443014,5.830594185,3.169858615,1
0.187069589,3.407397202,1.990690985,0.409771843,6.781582641,0.67096736,3.193232404,0.606600069,1
0.525813174,0.850614184,2.681238152,1.611567755,1.24930239,1.674656839,1.09963107,2.943324325,0
1.439667287,3.720600843,2.577255463,1.982816999,3.904817991,0.565567951,4.333758074,0.897663677,1
0.452767713,4.730025709,0.764452406,1.800483582,6.171822702,1.265535794,4.828906593,0.764107944,1
1.903125331,2.382604184,0.134803418,0.867968685,1.019562469,1.94742507,3.915489771,2.517886777,0
0.958522772,1.717634642,2.024600853,0.722399515,6.343365587,1.636816184,5.125974317,0.649319844,1
1.268488809,1.105038428,2.843820083,1.979344206,5.326151648,0.827012602,5.701931209,0.165370767,1
0.420172503,0.115499219,0.900391261,0.198674242,3.460205374,0.123952827,5.68049784,1.18714313,0
1.644223162,0.747110312,0.563994093,1.445384456,6.864468154,0.423527336,3.674395662,2.180467642,1
0.154314744,4.414581469,1.892417908,1.345967363,1.749265756,0.309728331,3.507740494,1.302804173,0
1.05829505,4.104929448,0.382909409,0.268329375,5.394434343,1.996696595,1.230591342,1.938451603,1
1.577502059,4.828207587,1.434873132,0.500106857,0.281776304,1.661329777,2.038528394,2.632183993,0
0.735881843,0.210398934,0.174762538,0.355434479,6.193487165,0.61096516,2.27843266,0.80444626,0
1.60013799,4.921329805,1.985717342,1.927220108,1.156692328,0.077776283,2.011607271,2.165504533,0
0.62293415,3.048559488,2.462858745,0.51759257,4.435663516,1.410469694,5.841854591,3.944929322,1
0.300535724,1.272787377,1.028627667,0.91335365,3.024191239,1.419288575,5.830769257,2.242935485,1
0.025349634,2.670714892,1.608165572,0.786267498,4.849632114,0.909006194,0.230812913,2.199308079,0
0.939831181,0.420369479,2.806299627,1.814249664,2.420060131,1.595634026,2.739991059,3.070489555,0
0.279996328,3.958153447,1.753385159,0.044427922,3.040576568,0.634634029,4.206818269,2.205280575,1
1.618113054,1.462957265,2.462027989,0.753923309,3.421842956,1.972858601,0.792204125,0.75803587,0
1.743867717,0.101281991,1.247256105,1.122658473,4.88156468,0.109953703,4.028169488,2.232907177,0
0.665793577,1.408057853,0.010743354,1.370018989,5.963957079,0.926857865,4.701433667,0.750769218,0
0.185281012,2.999221652,0.00203384,0.575084447,0.979071222,1.599397313,0.401458478,2.280747867,0
0.337042523,4.18647937,0.668641661,0.425871078,1.723853383,0.966925335,5.868698208,3.001518459,1
1.775397336,4.175037657,2.351712341,1.410232652,4.31539904,1.063868554,5.700772751,2.572903047,1
0.678147437,0.751584057,0.324955488,0.002910911,6.311296464,1.605202296,5.183966516,0.802338849,0
0.8650455,0.64266475,2.573845935,1.461675685,0.942938097,0.379296707,4.107583609,3.708575421,0
1.873176879,0.297852596,2.894888341,0.594623801,3.945572897,0.086344247,4.904814197,3.100217081,1
0.445296548,3.601411046,0.343186797,1.371394422,7.189212039,1.11615762,4.365316487,0.903306115,1
1.635559832,2.058870526,2.843488754,0.063114336,0.454054601,0.37704702,5.361956998,2.318860535,0
1.131945032,0.095122037,0.120693785,1.790732971,0.048139674,0.880771086,2.184517531,0.594913593,0
1.110192873,3.900863976,2.500984039,1.167913441,3.746914666,0.108541762,1.392525466,0.042163178,0
1.903482499,0.176756796,2.357135083,0.811771585,6.554732066,0.58949707,3.48257182,0.345378002,1
1.742021435,2.987046842,2.280597552,1.957747142,3.067564363,1.382202598,0.560403444,2.376238089,1
0.174759981,4.331431517,0.623862863,1.492955011,6.689834872,0.132323215,5.310387739,0.139776444,1
0.765808096,3.858958743,1.201474211,0.910894858,4.163505574,0.841997734,4.426275844,3.004568982,1
1.501881954,0.900881458,2.898442499,0.180011581,2.155314613,0.208546017,0.807513923,3.805300732,0
0.666490914,4.938372061,1.014383313,0.722772145,1.714512693,1.006206936,2.463214181,3.806475915,1
1.244114548,2.172578405,1.84188416,0.461686109,4.883129216,1.309488478,5.631206377,3.241042926,1
0.934105418,1.210637093,2.494239211,1.847397368,3.263041175,1.868178105,5.171076399,1.578343058,1
1.359022645,1.835378224,1.2322572,1.744963388,6.917165393,0.667650593,3.871175966,2.553058869,1
1.311911003,0.807840419,2.761962689,1.415127841,2.669337458,1.955415439,1.889111423,1.731788991,0
1.156226742,4.110268323,1.259676673,0.079392123,1.590155714,0.129910171,5.699556768,1.476931208,0
0.772249083,0.604262018,1.001150242,0.963189929,7.751131991,1.439580853,5.465999828,3.927643803,1
1.980101283,0.803939482,2.918136619,1.656299894,7.46654103,0.734375751,1.180231503,3.095669623,1
1.277242443,0.594829644,0.407534703,1.662320952,6.081480938,0.987835872,2.401106762,0.833198775,0
0.171608335,4.864215165,0.205006251,1.716873774,5.099364366,1.453392873,5.76497537,0.084218709,1
0.220975833,4.384757818,1.81931688,1.341230792,4.089435957,1.515693091,0.777840324,0.29873817,0
1.092571532,0.022808913,0.155889777,1.209193945,6.267647246,1.289282071,2.078091846,0.006144097,0
1.34709217,1.445983962,2.97410031,0.139140052,2.6168927,1.504147511,3.721327474,0.959281563,0
0.993218541,2.194926617,2.976675017,0.620511404,0.448843531,1.365786679,0.594029734,0.778266571,0
0.459616842,2.286121382,0.827441369,1.327795722,7.256250837,1.715546438,0.141757212,3.243752668,1
1.87600248,0.313551309,2.049589315,1.624738738,3.346400415,1.128389598,0.521046996,0.933362652,0
0.723980465,4.24384242,1.825099303,0.24268804,2.197497119,0.165250361,0.10512493,1.558477773,0
1.756619975,0.420723779,0.180811059,1.562538468,3.947387392,0.144140932,0.499770031,2.964916119,0
0.361802922,0.755546157,2.245234901,1.656681011,3.940760993,0.230908204,4.641518168,0.914319858,0
1.377956251,2.124101648,1.125286789,1.241019342,2.240286478,0.828906112,2.427449836,3.562344248,0
0.071392236,3.188474654,1.338945759,1.729413241,5.787868875,1.432825708,3.190858086,2.787893363,1
0.623549515,3.546393153,0.870278028,1.429484456,0.330564517,1.347811513,0.868384548,1.876400571,0
0.952611441,1.739015095,2.879052467,1.840404014,0.939065015,0.026918822,2.878149749,2.322051289,0
1.50021161,4.347304315,0.033412657,1.373785281,2.573132932,1.929153088,5.100249765,3.589173045,1
